-84.30184336528431, 33.785090237477505
-84.30166135446346, 33.78502183439142
-84.30149096135456, 33.785093275883376
-84.30131475938968, 33.785102391101
-84.3011385574248, 33.78510391030394
-84.30096235545993, 33.78510391030394
-84.30078615349505, 33.78510391030394
-84.30060995153019, 33.78510391030394
-84.30043374956531, 33.78510998711568
-84.30025754760044, 33.78511454472449
-84.30008134563556, 33.785120621536244
-84.29990514367068, 33.785125179145055
-84.29972894170581, 33.785129736753866
-84.29960308315947, 33.7851216343382
-84.29962825486874, 33.78525066530764
-84.29962266115557, 33.78546193579607
-84.2996156690141, 33.78568880343465
-84.2996156690141, 33.78583768532247
-84.2996156690141, 33.78598656721029
-84.2996156690141, 33.786135449098104
-84.2996156690141, 33.78628433098593
-84.2996156690141, 33.786433212873746
-84.2996156690141, 33.78658209476156
-84.29960308315947, 33.786735230417605
-84.29960308315947, 33.78688411230542
-84.29960308315947, 33.78708457113295
-84.29959049730483, 33.787252063256744
-84.29959049730483, 33.78736372467261
-84.29958510336714, 33.78756349985881
-84.29955273974093, 33.78787493646088
-84.29937653777606, 33.78798431907234
-84.29921292166581, 33.78796855734187
-84.29910244583068, 33.78780150831893
-84.29892344700923, 33.78776707305236
-84.29874724504435, 33.787760996240614
-84.29857104307948, 33.78775188102299
-84.2983948411146, 33.78774276580537
-84.29821863914972, 33.78774124660243
-84.29804243718485, 33.78774124660243
-84.29786623521997, 33.78773668899362
-84.2976900332551, 33.787729092978935
-84.29751383129022, 33.78771997776131
-84.29733762932534, 33.78771997776131
-84.29716142736046, 33.78771997776131
-84.29698522539559, 33.78771238174663
-84.29680902343071, 33.78770478573195
-84.29663282146583, 33.787698708920196
-84.29645661950096, 33.787698708920196
-84.29628041753608, 33.7876865552967
-84.2961042155712, 33.787577172685246
-84.29592801360633, 33.78748298210316
-84.29575181164145, 33.7873999323426
-84.29557560967658, 33.78732103507008
-84.29542457942097, 33.7871452759503
-84.29529872087463, 33.78699151995306
-84.29516567041136, 33.78684491686965
-84.29499666036342, 33.78672641904057
-84.29485641798321, 33.78657753715275
-84.29478090285541, 33.78642409765612
-84.29466103757318, 33.786303827423616
-84.29449322617806, 33.7861886212009
-84.29431702421319, 33.78603973931308
-84.29414082224831, 33.78589997264289
-84.29397720613807, 33.785766789185416
-84.29391008158001, 33.78561259008732
-84.29381718598628, 33.785435096544184
-84.2937317819727, 33.78529267126885
-84.29381816670224, 33.78510391030394
-84.29373807490002, 33.78490033711039
-84.29356187293514, 33.78476360884607
-84.2933982568249, 33.784619689687844
-84.2934360143888, 33.784452172243995
-84.29358284935952, 33.78428151511408
-84.29372009510769, 33.78412402440962
-84.29385134759173, 33.78398596684273
-84.29394783914391, 33.783834160489256
-84.29407789297514, 33.783690861672234
-84.29418697038196, 33.78355837451611
-84.2943128289283, 33.783409492628294
-84.29440332721639, 33.78326263634439
-84.29448064032343, 33.78311172885265
-84.29455795343046, 33.78295119974232
-84.2946406604752, 33.78275370336052
-84.2946945998522, 33.782548990764774
-84.29479214022561, 33.782362888405
-84.29497148865416, 33.78227059682658
-84.29514769061902, 33.78218704066505
-84.29532668944049, 33.78205537641052
-84.29537927034428, 33.78183488942427
-84.2954906551578, 33.78180458132568
-84.29567629651365, 33.78179660551026
-84.29585249847852, 33.78179660551026
-84.2960287004434, 33.78179660551026
-84.29620490240828, 33.78179660551026
-84.29638110437315, 33.78179660551026
-84.29655730633803, 33.78179660551026
-84.2967335083029, 33.78180420152494
-84.29690971026778, 33.781912064933465
-84.29708591223266, 33.78204423558898
-84.29726211419754, 33.78212019573582
-84.29742573030778, 33.78199511469402
-84.29758934641802, 33.78189079609235
-84.2977655483829, 33.78185129681599
-84.29794175034777, 33.78196219863038
-84.29809278060338, 33.782105003706455
-84.29824381085899, 33.78219615588267
-84.29845777038777, 33.78217944465037
-84.2985257340028, 33.78226877378305
-84.29869690162582, 33.78239820987328
-84.29887996860231, 33.78258065233507
-84.2990241338463, 33.782738511331154
-84.29920033581118, 33.78275522256346
-84.29937653777606, 33.78276433778108
-84.299567423238, 33.782807761665026
-84.29967859828727, 33.78301652546861
-84.29984793524052, 33.78310850630097
-84.29974332553967, 33.78329453960607
-84.29970376999654, 33.78344645989976
-84.29987997196142, 33.78358318816408
-84.30007015820921, 33.78369189557423
-84.30021727286561, 33.78357999783791
-84.30040857785605, 33.78361812983163
-84.30057429160873, 33.78371345981592
-84.30048049702538, 33.78390677838964
-84.30037333746307, 33.784048975784536
-84.30043374956531, 33.7841559276713
-84.30060995153019, 33.78428050231213
-84.30078615349505, 33.784400519344146
-84.30096235545993, 33.784519017173224
-84.3011385574248, 33.78463599579936
-84.30131475938968, 33.78475297442551
-84.30149096135456, 33.784872991457526
